id,altitude,availableBikes,availableDocks,city,landMark,lastCommunicationTime,latitude,location,longitude,postalCode,stAddress1,stAddress2,stationName,statusKey,statusValue,testStation,totalDocks
3184,"",0,14,"","",2019-06-12T19:15:44.000-07:00,40.7141454,"",-74.0335519,"",Paulus Hook,"",Paulus Hook,1,In Service,false,14
3400,"",8,16,"","",2019-06-12T19:14:28.000-07:00,40.7961535,"",-73.94782145,"",E 110 St & Madison Ave,"",E 110 St & Madison Ave,1,In Service,false,24
3483,"",3,11,"","",2019-06-12T19:17:11.000-07:00,40.71942,"",-74.05099,"",Montgomery St,"",Montgomery St,1,In Service,false,14
3087,"",1,29,"","",2019-06-12T19:16:34.000-07:00,40.71413311,"",-73.95234386,"",Metropolitan Ave & Meeker Ave,"",Metropolitan Ave & Meeker Ave,1,In Service,false,30
331,"",16,10,"","",2019-06-12T19:17:33.000-07:00,40.71173107,"",-73.99193043,"",Pike St & Monroe St,"",Pike St & Monroe St,1,In Service,false,27
3109,"",25,5,"","",2019-06-12T19:14:56.000-07:00,40.72606,"",-73.95621,"",Banker St & Meserole Ave,"",Banker St & Meserole Ave,1,In Service,false,31
3411,"",26,1,"","",2019-06-12T19:15:21.000-07:00,40.6849668,"",-73.98620772,"",Bond St & Bergen St,"",Bond St & Bergen St,1,In Service,false,27
3413,"",20,1,"","",2019-06-12T19:17:11.000-07:00,40.6827549,"",-73.98258555,"",Wyckoff St & 3 Ave,"",Wyckoff St & 3 Ave,1,In Service,false,22
3611,"",12,19,"","",2019-06-12T19:15:42.000-07:00,40.7449067,"",-73.9534573,"",Vernon Blvd & 47 Rd,"",Vernon Blvd & 47 Rd,1,In Service,false,31
480,"",0,28,"","",2019-06-12T19:17:16.000-07:00,40.76669671,"",-73.99061728,"",W 53 St & 10 Ave,"",W 53 St & 10 Ave,1,In Service,false,29
3117,"",13,11,"","",2019-06-12T19:14:31.000-07:00,40.73564,"",-73.95866,"",Franklin St & Dupont St,"",Franklin St & Dupont St,1,In Service,false,27
3572,"",8,23,"","",2019-06-12T19:14:57.000-07:00,40.756913,"",-73.921631,"",34 Ave & 38 St,"",34 Ave & 38 St,1,In Service,false,33
437,"",10,13,"","",2019-06-12T19:17:41.000-07:00,40.6809833854,"",-73.9500479759,"",Macon St & Nostrand Ave,"",Macon St & Nostrand Ave,1,In Service,false,24
514,"",16,30,"","",2019-06-12T19:17:06.000-07:00,40.76087502,"",-74.00277668,"",12 Ave & W 40 St,"",12 Ave & W 40 St,1,In Service,false,52
3637,"",16,14,"","",2019-06-12T19:17:13.000-07:00,40.683238654603414,"",-73.96599590778351,"",Fulton St & Waverly Ave,"",Fulton St & Waverly Ave,1,In Service,false,31
3767,"",3,16,"","",2019-06-12T19:13:52.000-07:00,40.71323,"",-73.93894,"",Powers St & Olive St,"",Powers St & Olive St,1,In Service,false,19
507,"",11,31,"","",2019-06-12T19:17:06.000-07:00,40.73912601,"",-73.97973776,"",E 25 St & 2 Ave,"",E 25 St & 2 Ave,1,In Service,false,45
3203,"",18,8,"","",2019-06-12T19:16:04.000-07:00,40.727595966,"",-74.044247311,"",Hamilton Park,"",Hamilton Park,1,In Service,false,26
3762,"",25,1,"","",2019-06-12T19:16:00.000-07:00,40.677027,"",-73.9865,"",3 Ave & Carroll St,"",3 Ave & Carroll St,1,In Service,false,27
260,"",0,33,"","",2019-06-12T19:16:55.000-07:00,40.70365182,"",-74.01167797,"",Broad St & Bridge St,"",Broad St & Bridge St,1,In Service,false,33
468,"",0,0,"","",2019-05-17T10:23:06.000-07:00,40.7652654,"",-73.98192338,"",Broadway & W 56 St,"",Broadway & W 56 St,3,Not In Service,false,0
3255,"",16,2,"","",2019-06-12T19:17:42.000-07:00,40.7505853470215,"",-73.9946848154068,"",8 Ave & W 31 St,"",8 Ave & W 31 St,1,In Service,false,19
3599,"",26,0,"","",2019-06-12T19:17:05.000-07:00,40.66314,"",-73.9605695,"",Franklin Ave & Empire Blvd,"",Franklin Ave & Empire Blvd,1,In Service,false,27
3052,"",9,14,"","",2019-06-12T19:15:21.000-07:00,40.686312,"",-73.935775,"",Lewis Ave & Madison St,"",Lewis Ave & Madison St,1,In Service,false,23
3249,"",8,11,"","",2019-06-12T19:16:52.000-07:00,40.6803560840434,"",-73.9476791024208,"",Verona Pl & Fulton St,"",Verona Pl & Fulton St,1,In Service,false,19
3416,"",2,21,"","",2019-06-12T19:14:55.000-07:00,40.6776147,"",-73.97324283,"",7 Ave & Park Pl,"",7 Ave & Park Pl,1,In Service,false,25
3494,"",2,21,"","",2019-06-12T19:14:53.000-07:00,40.797911,"",-73.9423,"",E 115 St & Lexington Ave,"",E 115 St & Lexington Ave,1,In Service,false,25
3555,"",2,24,"","",2019-06-12T19:16:54.000-07:00,40.751047,"",-73.93797,"",28 St & 41 Ave,"",28 St & 41 Ave,1,In Service,false,27
3562,"",25,2,"","",2019-06-12T19:13:54.000-07:00,40.6765198,"",-73.9596082,"",Classon Ave & St Marks Ave,"",Classon Ave & St Marks Ave,1,In Service,false,27
3673,"",4,17,"","",2019-06-12T19:14:31.000-07:00,40.67759206937376,"",-73.955637216568,"",Dean St & Franklin Ave,"",Dean St & Franklin Ave,1,In Service,false,21
3674,"",17,7,"","",2019-06-12T19:17:09.000-07:00,40.701403172577244,"",-73.98672670125961,"",Jay St & York St,"",Jay St & York St,1,In Service,false,27
321,"",0,26,"","",2019-06-12T19:14:25.000-07:00,40.69991755,"",-73.98971773,"",Cadman Plaza E & Red Cross Pl,"",Cadman Plaza E & Red Cross Pl,1,In Service,false,27
327,"",7,29,"","",2019-06-12T19:16:55.000-07:00,40.7153379,"",-74.01658354,"",Vesey Pl & River Terrace,"",Vesey Pl & River Terrace,1,In Service,false,39
380,"",38,0,"","",2019-06-12T19:15:46.000-07:00,40.73401143,"",-74.00293877,"",W 4 St & 7 Ave S,"",W 4 St & 7 Ave S,1,In Service,false,42
400,"",8,7,"","",2019-06-12T19:14:41.000-07:00,40.71926081,"",-73.98178024,"",Pitt St & Stanton St,"",Pitt St & Stanton St,1,In Service,false,15
3160,"",38,0,"","",2019-06-12T19:16:35.000-07:00,40.77896784,"",-73.97374737,"",Central Park W & W 76 St,"",Central Park W & W 76 St,1,In Service,false,39
3370,"",7,18,"","",2019-06-12T19:16:10.000-07:00,40.7727966,"",-73.95577801,"",E 78 St & 2 Ave,"",E 78 St & 2 Ave,1,In Service,false,25
3727,"",26,12,"","",2019-06-12T19:16:54.000-07:00,40.71766197083994,"",-73.94880026578903,"",Frost St & Meeker Ave,"",Frost St & Meeker Ave,1,In Service,false,38
477,"",5,51,"","",2019-06-12T19:17:38.000-07:00,40.75640548,"",-73.9900262,"",W 41 St & 8 Ave,"",W 41 St & 8 Ave,1,In Service,false,59
3342,"",23,0,"","",2019-06-12T19:17:28.000-07:00,40.6777748,"",-74.0094613,"",Pioneer St & Richards St,"",Pioneer St & Richards St,1,In Service,false,23
3374,"",12,24,"","",2019-06-12T19:16:14.000-07:00,40.799484,"",-73.955613,"",Central Park N & Adam Clayton Powell Blvd,"",Central Park N & Adam Clayton Powell Blvd,1,In Service,false,36
3589,"",3,16,"","",2019-06-12T19:14:01.000-07:00,40.7668,"",-73.9347774,"",Broadway & 12 St,"",Broadway & 12 St,1,In Service,false,19
3712,"",4,36,"","",2019-06-12T19:14:47.000-07:00,40.754691750226016,"",-73.99740189313889,"",W 35 St & Dyer Ave,"",W 35 St & Dyer Ave,1,In Service,false,41
465,"",2,37,"","",2019-06-12T19:16:48.000-07:00,40.75513557,"",-73.98658032,"",Broadway & W 41 St,"",Broadway & W 41 St,1,In Service,false,39
518,"",0,39,"","",2019-06-12T19:17:04.000-07:00,40.74780373,"",-73.9734419,"",E 39 St & 2 Ave,"",E 39 St & 2 Ave,1,In Service,false,39
3576,"",2,24,"","",2019-06-12T19:16:57.000-07:00,40.6767,"",-73.969024,"",Park Pl & Vanderbilt Ave,"",Park Pl & Vanderbilt Ave,1,In Service,false,27
3681,"",1,13,"","",2019-06-12T19:17:34.000-07:00,40.71517767732029,"",-74.03768330812454,"",Grand St,"",Grand St,1,In Service,false,18
265,"",35,0,"","",2019-06-12T19:15:46.000-07:00,40.72229346,"",-73.99147535,"",Stanton St & Chrystie St,"",Stanton St & Chrystie St,1,In Service,false,35
432,"",31,0,"","",2019-06-12T19:16:58.000-07:00,40.72621788,"",-73.98379855,"",E 7 St & Ave. A,"",E 7 St & Ave. A,1,In Service,false,31
3082,"",4,21,"","",2019-06-12T19:14:47.000-07:00,40.71167351,"",-73.95141312,"",Hope St & Union Ave,"",Hope St & Union Ave,1,In Service,false,25
3424,"",20,7,"","",2019-06-12T19:15:08.000-07:00,40.791976,"",-73.945993,"",E 106 St & Lexington Ave,"",E 106 St & Lexington Ave,1,In Service,false,27
508,"",2,22,"","",2019-06-12T19:14:46.000-07:00,40.76341379,"",-73.99667444,"",W 46 St & 11 Ave,"",W 46 St & 11 Ave,1,In Service,false,25
520,"",0,41,"","",2019-06-12T19:14:48.000-07:00,40.75992262,"",-73.97648516,"",W 52 St & 5 Ave,"",W 52 St & 5 Ave,1,In Service,false,41
3077,"",12,19,"","",2019-06-12T19:15:07.000-07:00,40.70877084,"",-73.95095259,"",Stagg St & Union Ave,"",Stagg St & Union Ave,1,In Service,false,33
3292,"",6,36,"","",2019-06-12T19:13:51.000-07:00,40.7857851,"",-73.957481,"",5 Ave & E 93 St,"",5 Ave & E 93 St,1,In Service,false,43
244,"",12,18,"","",2019-06-12T19:17:36.000-07:00,40.69196035,"",-73.96536851,"",Willoughby Ave & Hall St,"",Willoughby Ave & Hall St,1,In Service,false,31
344,"",11,12,"","",2019-06-12T19:16:25.000-07:00,40.6851443,"",-73.95380904,"",Monroe St & Bedford Ave,"",Monroe St & Bedford Ave,1,In Service,false,23
525,"",3,51,"","",2019-06-12T19:16:12.000-07:00,40.75594159,"",-74.0021163,"",W 34 St & 11 Ave,"",W 34 St & 11 Ave,1,In Service,false,56
3276,"",21,5,"","",2019-06-12T19:16:44.000-07:00,40.71458403535893,"",-74.04281705617905,"",Marin Light Rail,"",Marin Light Rail,1,In Service,false,26
3281,"",10,4,"","",2019-06-12T19:14:45.000-07:00,40.74590996631558,"",-74.0572714805603,"",Leonard Gordon Park,"",Leonard Gordon Park,1,In Service,false,14
3373,"",27,0,"","",2019-06-12T19:14:06.000-07:00,40.6750705,"",-73.98775226,"",3 St & 3 Ave,"",3 St & 3 Ave,1,In Service,false,27
3759,"",18,0,"","",2019-06-12T19:15:10.000-07:00,40.70538,"",-73.92535,"",Irving Ave & Jefferson St,"",Irving Ave & Jefferson St,1,In Service,false,19
164,"",0,43,"","",2019-06-12T19:16:38.000-07:00,40.75323098,"",-73.97032517,"",E 47 St & 2 Ave,"",E 47 St & 2 Ave,1,In Service,false,47
503,"",1,30,"","",2019-06-12T19:17:08.000-07:00,40.73827428,"",-73.98751968,"",E 20 St & Park Ave,"",E 20 St & Park Ave,1,In Service,false,31
3172,"",14,12,"","",2019-06-12T19:16:46.000-07:00,40.7785669,"",-73.97754961,"",W 74 St & Columbus Ave,"",W 74 St & Columbus Ave,1,In Service,false,27
3375,"",4,31,"","",2019-06-12T19:17:29.000-07:00,40.7699426,"",-73.96060712,"",3 Ave & E 72 St,"",3 Ave & E 72 St,1,In Service,false,35
3504,"",3,23,"","",2019-06-12T19:16:33.000-07:00,40.8029263,"",-73.9379,"",E 123 St & Lexington Ave,"",E 123 St & Lexington Ave,1,In Service,false,27
3531,"",4,21,"","",2019-06-12T19:17:33.000-07:00,40.8125511,"",-73.9492286,"",Frederick Douglass Blvd & W 129 St,"",Frederick Douglass Blvd & W 129 St,1,In Service,false,27
3578,"",3,18,"","",2019-06-12T19:17:28.000-07:00,40.6741806,"",-73.9564947,"",Park Pl & Franklin Ave,"",Park Pl & Franklin Ave,1,In Service,false,21
3584,"",13,27,"","",2019-06-12T19:14:06.000-07:00,40.6707767,"",-73.9576801,"",Eastern Pkwy & Franklin Ave,"",Eastern Pkwy & Franklin Ave,1,In Service,false,42
3610,"",0,27,"","",2019-06-12T19:10:44.000-07:00,40.770845,"",-73.934171,"",Vernon Blvd & 30 Rd,"",Vernon Blvd & 30 Rd,1,In Service,false,27
360,"",3,35,"","",2019-06-12T19:15:32.000-07:00,40.70717936,"",-74.00887308,"",William St & Pine St,"",William St & Pine St,1,In Service,false,39
495,"",7,30,"","",2019-06-12T19:17:17.000-07:00,40.76269882,"",-73.99301222,"",W 47 St & 10 Ave,"",W 47 St & 10 Ave,1,In Service,false,39
3499,"",3,22,"","",2019-06-12T19:17:07.000-07:00,40.8006721,"",-73.9349,"",2 Ave & E 122 St,"",2 Ave & E 122 St,1,In Service,false,25
3551,"",2,20,"","",2019-06-12T19:17:36.000-07:00,40.795508,"",-73.941606,"",3 Ave & E 112 St,"",3 Ave & E 112 St,1,In Service,false,23
3592,"",7,12,"","",2019-06-12T19:14:20.000-07:00,40.7633589,"",-73.9286471,"",Crescent St & Broadway,"",Crescent St & Broadway,1,In Service,false,19
245,"",5,16,"","",2019-06-12T19:15:52.000-07:00,40.69327018,"",-73.97703874,"",Myrtle Ave & St Edwards St,"",Myrtle Ave & St Edwards St,1,In Service,false,23
504,"",34,19,"","",2019-06-12T19:16:12.000-07:00,40.73221853,"",-73.98165557,"",1 Ave & E 16 St,"",1 Ave & E 16 St,1,In Service,false,53
536,"",0,28,"","",2019-06-12T19:15:45.000-07:00,40.74144387,"",-73.97536082,"",1 Ave & E 30 St,"",1 Ave & E 30 St,1,In Service,false,29
3140,"",42,9,"","",2019-06-12T19:15:52.000-07:00,40.77140426,"",-73.9535166,"",1 Ave & E 78 St,"",1 Ave & E 78 St,1,In Service,false,55
3336,"",2,39,"","",2019-06-12T19:17:14.000-07:00,40.787801,"",-73.953559,"",E 97 St & Madison Ave,"",E 97 St & Madison Ave,1,In Service,false,41
3363,"",1,27,"","",2019-06-12T19:17:26.000-07:00,40.7904828,"",-73.95033068,"",E 102 St & Park Ave,"",E 102 St & Park Ave,1,In Service,false,33
3773,"",12,8,"","",2019-06-12T19:15:00.000-07:00,40.70539,"",-73.92976,"",Knickerbocker Ave & Thames St,"",Knickerbocker Ave & Thames St,1,In Service,false,20
359,"",0,63,"","",2019-06-12T19:15:20.000-07:00,40.75510267,"",-73.97498696,"",E 47 St & Park Ave,"",E 47 St & Park Ave,1,In Service,false,64
422,"",11,65,"","",2019-06-12T19:16:24.000-07:00,40.770513,"",-73.988038,"",W 59 St & 10 Ave,"",W 59 St & 10 Ave,1,In Service,false,79
3278,"",12,1,"","",2019-06-12T19:16:13.000-07:00,40.72568548362901,"",-74.04879033565521,"",Monmouth and 6th,"",Monmouth and 6th,1,In Service,false,14
3358,"",11,13,"","",2019-06-12T19:17:35.000-07:00,40.6711978,"",-73.97484126,"",Garfield Pl & 8 Ave,"",Garfield Pl & 8 Ave,1,In Service,false,25
3573,"",2,22,"","",2019-06-12T19:14:43.000-07:00,40.7580583,"",-73.9242751,"",35 St & 34 Ave,"",35 St & 34 Ave,1,In Service,false,25
426,"",15,9,"","",2019-06-12T19:17:36.000-07:00,40.71754834,"",-74.01322069,"",W St & Chambers St,"",W St & Chambers St,1,In Service,false,29
3214,"",3,19,"","",2019-06-12T19:14:24.000-07:00,40.7127742,"",-74.0364857,"",Essex Light Rail,"",Essex Light Rail,1,In Service,false,22
3337,"",23,0,"","",2019-06-12T19:15:45.000-07:00,40.67363551341504,"",-74.01195555925369,"",Dwight St & Van Dyke St,"",Dwight St & Van Dyke St,1,In Service,false,23
3346,"",20,8,"","",2019-06-12T19:16:53.000-07:00,40.675146838709786,"",-73.97523209452629,"",Berkeley Pl & 7 Ave,"",Berkeley Pl & 7 Ave,1,In Service,false,29
3596,"",19,0,"","",2019-06-12T19:14:45.000-07:00,40.6642406,"",-73.9574686,"",Sullivan Pl & Bedford Ave,"",Sullivan Pl & Bedford Ave,1,In Service,false,19
3763,"",22,5,"","",2019-06-12T19:16:20.000-07:00,40.707165,"",-73.923711,"",Wyckoff Av & Jefferson St,"",Wyckoff Av & Jefferson St,1,In Service,false,27
3516,"",2,29,"","",2019-06-12T19:15:41.000-07:00,40.7699176,"",-73.9184057,"",31 St & Astoria Blvd,"",31 St & Astoria Blvd,1,In Service,false,31
3044,"",0,27,"","",2019-06-12T19:17:30.000-07:00,40.6800105,"",-73.938475,"",Albany Ave & Fulton St,"",Albany Ave & Fulton St,1,In Service,false,27
3068,"",23,15,"","",2019-06-12T19:15:29.000-07:00,40.7031724,"",-73.940636,"",Humboldt St & Varet St,"",Humboldt St & Varet St,1,In Service,false,42
3159,"",2,28,"","",2019-06-12T19:14:18.000-07:00,40.77492513,"",-73.98266566,"",W 67 St & Broadway,"",W 67 St & Broadway,1,In Service,false,31
3500,"",4,21,"","",2019-06-12T19:14:28.000-07:00,40.7989445,"",-73.944846,"",E 115 St & Madison Ave,"",E 115 St & Madison Ave,1,In Service,false,31
3509,"",5,25,"","",2019-06-12T19:16:36.000-07:00,40.8011939,"",-73.9500739,"",Lenox Ave & W 115 St,"",Lenox Ave & W 115 St,1,In Service,false,31
391,"",0,30,"","",2019-06-12T19:15:15.000-07:00,40.69760127,"",-73.99344559,"",Clark St & Henry St,"",Clark St & Henry St,1,In Service,false,31
3066,"",11,8,"","",2019-06-12T19:16:54.000-07:00,40.69957608,"",-73.94708417,"",Tompkins Ave & Hopkins St,"",Tompkins Ave & Hopkins St,1,In Service,false,19
308,"",7,19,"","",2019-06-12T19:14:34.000-07:00,40.71307916,"",-73.99851193,"",St James Pl & Oliver St,"",St James Pl & Oliver St,1,In Service,false,27
3293,"",1,23,"","",2019-06-12T19:14:59.000-07:00,40.7921,"",-73.9739,"",W 92 St & Broadway,"",W 92 St & Broadway,1,In Service,false,24
524,"",0,55,"","",2019-06-12T19:17:35.000-07:00,40.75527307,"",-73.98316936,"",W 43 St & 6 Ave,"",W 43 St & 6 Ave,1,In Service,false,57
3164,"",11,52,"","",2019-06-12T19:16:18.000-07:00,40.7770575,"",-73.97898475,"",Columbus Ave & W 72 St,"",Columbus Ave & W 72 St,1,In Service,false,67
3394,"",18,3,"","",2019-06-12T19:16:11.000-07:00,40.6769993,"",-74.00647134,"",Columbia St & W 9 St,"",Columbia St & W 9 St,1,In Service,false,21
3714,"",10,51,"","",2019-06-12T19:15:22.000-07:00,40.70684203101325,"",-73.9544353965357,"",Division Av & Hooper St,"",Division Av & Hooper St,1,In Service,false,61
3321,"",14,11,"","",2019-06-12T19:17:13.000-07:00,40.6831164,"",-73.99785267,"",Clinton St & Union St,"",Clinton St & Union St,1,In Service,false,25
3395,"",16,3,"","",2019-06-12T19:14:13.000-07:00,40.6763744,"",-74.00324957,"",Henry St & W 9 St,"",Henry St & W 9 St,1,In Service,false,19
3492,"",5,22,"","",2019-06-12T19:15:09.000-07:00,40.8005385,"",-73.9419949,"",E 118 St & Park Ave,"",E 118 St & Park Ave,1,In Service,false,27
3654,"",0,35,"","",2019-06-12T19:15:32.000-07:00,40.75186951421875,"",-73.93349289894103,"",31 St & Northern Blvd,"",31 St & Northern Blvd,1,In Service,false,35
3716,"",0,23,"","",2019-06-12T19:16:40.000-07:00,40.753599202005596,"",-73.93795609474182,"",40 Ave & Crescent St,"",40 Ave & Crescent St,1,In Service,false,23
305,"",0,32,"","",2019-06-12T19:14:42.000-07:00,40.76095756,"",-73.96724467,"",E 58 St & 3 Ave,"",E 58 St & 3 Ave,1,In Service,false,33
3231,"",0,39,"","",2019-06-12T19:17:03.000-07:00,40.76780080148132,"",-73.96592080593109,"",E 67 St & Park Ave,"",E 67 St & Park Ave,1,In Service,false,39
302,"",23,0,"","",2019-06-12T19:14:21.000-07:00,40.72082834,"",-73.97793172,"",Ave. D & E 3 St,"",Ave. D & E 3 St,1,In Service,false,23
3497,"",11,12,"","",2019-06-12T19:13:53.000-07:00,40.7949879,"",-73.9333349,"",Pleasant Ave & E 116 St,"",Pleasant Ave & E 116 St,1,In Service,false,23
3604,"",11,6,"","",2019-06-12T19:15:39.000-07:00,40.6630619,"",-73.9538746,"",Rogers Ave & Sterling St,"",Rogers Ave & Sterling St,1,In Service,false,17
3078,"",5,22,"","",2019-06-12T19:16:50.000-07:00,40.70924826276157,"",-73.96063148975372,"",Broadway & Roebling St,"",Broadway & Roebling St,1,In Service,false,27
3202,"",5,10,"","",2019-06-12T19:16:20.000-07:00,40.7272235,"",-74.0337589,"",Newport PATH,"",Newport PATH,1,In Service,false,18
3350,"",19,19,"","",2019-06-12T19:17:37.000-07:00,40.7973721,"",-73.97041192,"",W 100 St & Broadway,"",W 100 St & Broadway,1,In Service,false,39
3656,"",44,1,"","",2019-06-12T19:17:21.000-07:00,40.72307749068673,"",-73.98583620786667,"",E 2 St & Ave. A,"",E 2 St & Ave. A,1,In Service,false,46
314,"",8,31,"","",2019-06-12T19:17:08.000-07:00,40.69383,"",-73.990539,"",Cadman Plaza W & Montague St,"",Cadman Plaza W & Montague St,1,In Service,false,39
408,"",23,0,"","",2019-06-12T19:14:56.000-07:00,40.71076228,"",-73.99400398,"",Market St & Cherry St,"",Market St & Cherry St,1,In Service,false,23
3101,"",16,10,"","",2019-06-12T19:16:54.000-07:00,40.72079821,"",-73.95484712,"",N 12 St & Bedford Ave,"",N 12 St & Bedford Ave,1,In Service,false,27
3168,"",29,0,"","",2019-06-12T19:17:08.000-07:00,40.78472675,"",-73.96961715,"",Central Park W & W 85 St,"",Central Park W & W 85 St,1,In Service,false,31
3677,"",2,16,"","",2019-06-12T19:16:03.000-07:00,40.72755146730012,"",-74.07106071710587,"",Glenwood Ave,"",Glenwood Ave,1,In Service,false,18
3708,"",6,21,"","",2019-06-12T19:15:36.000-07:00,40.735445,"",-73.99431,"",W 13 St & 5 Ave,"",W 13 St & 5 Ave,1,In Service,false,29
3472,"",0,37,"","",2019-06-12T19:16:40.000-07:00,40.742753828659026,"",-74.00747358798981,"",W 15 St & 10 Ave,"",W 15 St & 10 Ave,1,In Service,false,39
3697,"",34,7,"","",2019-06-12T19:15:29.000-07:00,40.77515953434235,"",-73.98918695747852,"",W 64 St & Thelonious Monk Circle,"",W 64 St & Thelonious Monk Circle,1,In Service,false,43
3075,"",15,18,"","",2019-06-12T19:15:28.000-07:00,40.70708701,"",-73.95796783,"",Division Ave & Marcy Ave,"",Division Ave & Marcy Ave,1,In Service,false,33
3085,"",8,17,"","",2019-06-12T19:17:17.000-07:00,40.71469,"",-73.95739,"",Roebling St & N 4 St,"",Roebling St & N 4 St,1,In Service,false,25
3191,"",9,9,"","",2019-06-12T19:17:37.000-07:00,40.7182113,"",-74.0836394,"",Union St,"",Union St,1,In Service,false,18
3540,"",8,27,"","",2019-06-12T19:17:05.000-07:00,40.81,"",-73.9551508,"",Morningside Ave & W 123 St,"",Morningside Ave & W 123 St,1,In Service,false,35
3585,"",8,15,"","",2019-06-12T19:16:55.000-07:00,40.6691783,"",-73.9554162,"",Union St & Bedford Ave,"",Union St & Bedford Ave,1,In Service,false,24
